ID,Gender,Age,EmployedStatus,YearsOfEmployed,OccupationType,IncomeType,TotalIncome,EducationLevel,HousingType,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email,Risk_TargetVariable
5009889,1,36.06371109605262,0,3.2717988733512664,Managers,Working,270000.0,Secondary / secondary special,House / apartment,1,1,Single / not married,0,1,14,0,0,1,0
5009893,0,32.83298082780618,0,6.436819373429981,Private service staff,Working,157500.0,Higher education,House / apartment,1,0,Married,1,3,17,0,0,0,0
5009897,0,30.47564289478908,0,1.1088523378303456,Core staff,State servant,90000.0,Higher education,House / apartment,1,1,Married,2,4,6,0,0,0,1
5009900,1,52.34878197362026,0,10.023477552584927,Drivers,Working,202500.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,48,0,0,0,0
5009914,0,34.913790153117446,0,1.1855137340260238,Accountants,Commercial associate,99000.0,Higher education,House / apartment,0,1,Married,2,4,53,0,1,0,1
5009922,1,54.643148045476636,0,20.43847580716921,Laborers,Working,360000.0,Higher education,House / apartment,1,1,Married,0,2,12,0,0,0,0
5009934,0,29.322984044846915,0,6.436819373429981,Sales staff,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,10,0,0,0,0
5009944,0,23.222927233276522,0,4.1095984174897495,Other,Working,135000.0,Incomplete higher,House / apartment,0,1,Single / not married,0,1,26,1,0,1,1
5009945,0,34.9247417811454,1,0.0,Other,Pensioner,99000.0,Secondary / secondary special,House / apartment,1,0,Married,2,4,13,0,0,1,0
5009946,0,34.74403991868416,0,12.186424088105847,Cooking staff,State servant,90000.0,Secondary / secondary special,House / apartment,1,1,Married,2,4,30,0,0,0,0
5009951,1,63.19910744231572,1,0.0,Other,Pensioner,90000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,9,0,0,0,0
5009952,1,44.01459304434725,0,21.02438790666475,Other,Working,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,44,0,0,0,0
5009957,0,45.484849107100075,0,8.857129167607821,Other,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,17,0,0,0,0
5009965,0,56.52135225227075,0,10.60391383806649,Medicine staff,State servant,180000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,15,0,0,0,0
5009988,1,62.6077195288062,1,0.0,Other,Pensioner,495000.0,Higher education,House / apartment,1,1,Single / not married,0,1,50,0,0,0,0
5009991,1,40.381390446073496,0,6.521694490646625,Drivers,Working,157500.0,Secondary / secondary special,Office apartment,1,0,Married,2,4,37,0,0,1,0
5009993,0,46.10361609067948,0,10.10835266980157,Managers,Working,135000.0,Incomplete higher,House / apartment,0,1,Married,0,2,52,0,0,0,0
5009994,1,38.16642367741979,0,1.689288623311909,Managers,Commercial associate,360000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,42,0,0,0,0
5009999,0,33.7583933961683,0,7.690780782630718,Accountants,Working,157500.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,58,0,1,1,0
5010001,0,33.51745757955331,0,5.604495643305475,Core staff,State servant,157500.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,28,0,0,0,0
5010005,1,63.853467216985976,1,0.0,Other,Pensioner,157500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,11,0,0,0,0
5010007,0,29.914371958356433,0,9.774328014948972,Secretaries,State servant,112500.0,Incomplete higher,House / apartment,0,1,Civil marriage,1,3,52,0,1,0,0
5010015,0,35.308048762123796,0,1.941176067954852,Other,Commercial associate,112500.0,Secondary / secondary special,House / apartment,1,1,Separated,1,2,8,0,0,0,0
5010020,0,29.659746606706502,0,6.855719145499223,Other,Commercial associate,99000.0,Higher education,With parents,0,0,Single / not married,0,1,57,0,0,1,1
5010023,0,56.899183419235165,0,6.3546821632203265,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,8,0,0,0,1
5010031,1,60.56524090159277,1,0.0,Other,Pensioner,85500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,43,0,1,0,0
5010036,0,59.08950902482597,1,0.0,Other,Pensioner,292500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,21,0,0,0,0
5010041,0,59.930046475971444,0,23.18733444218567,Core staff,Working,67500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,17,1,0,0,0
5010052,0,50.58009404710569,0,8.271217068112282,Cleaning staff,Working,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,39,0,0,1,0
5010057,1,46.475971443629916,0,6.855719145499223,Laborers,Working,112500.0,Secondary / secondary special,House / apartment,1,1,Single / not married,0,1,4,0,1,1,0
5010059,0,45.37533282682054,0,12.523186649965433,Other,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,60,0,0,0,0
5010067,0,50.34463404450468,0,21.437811864720015,Core staff,Working,360000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,28,0,0,0,1
5010070,0,30.366126614509536,0,1.689288623311909,Managers,State servant,279000.0,Higher education,House / apartment,0,1,Single / not married,0,1,10,0,0,1,0
5010072,0,45.879107716106425,0,9.604577780515685,Core staff,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,23,0,0,0,0
5010077,1,34.27311991348214,0,3.107524452931956,Cleaning staff,Working,157500.0,Secondary / secondary special,Municipal apartment,1,0,Married,2,4,27,0,0,0,0
5010081,1,57.30713156327645,0,0.522940238334805,Security staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,57,0,1,1,0
5010088,0,22.253708152802588,0,2.603749563646071,Sales staff,Working,112500.0,Incomplete higher,With parents,1,1,Single / not married,0,1,17,0,0,1,0
5010089,0,28.21139380000958,0,4.60515958575467,Laborers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,5,0,0,0,0
5010099,0,37.07399878163138,0,10.855801282709432,Core staff,State servant,306000.0,Higher education,House / apartment,1,1,Married,2,4,42,0,0,0,0
5010104,0,61.816464403786526,1,0.0,Other,Pensioner,166500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,44,0,0,0,0
5010108,0,60.55702718057181,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,43,0,0,0,0
5010113,0,58.23254413163857,1,0.0,Other,Pensioner,202500.0,Higher education,House / apartment,1,1,Widow,0,1,43,0,0,1,0
5010117,0,42.15555418660205,0,5.185595871236234,Core staff,State servant,67500.0,Secondary / secondary special,Municipal apartment,0,1,Married,1,3,19,1,1,0,0
5010118,1,22.89711629944489,0,1.4374011786689664,Other,Working,180000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,4,0,0,0,0
5010119,1,38.79614228902715,0,2.5216123534364154,Managers,Working,315000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,12,0,0,0,0
5010124,0,41.05491556979267,0,14.688871092493343,Other,Working,202500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,51,0,0,1,0
5010126,0,35.39292387934044,0,5.689370760522118,Managers,Working,270000.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,9,1,1,1,0
5010138,1,63.757640471741375,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,10,0,0,0,1
5010147,0,34.22383758735634,0,15.77582017426778,Managers,Working,157500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,22,0,0,0,0
5010158,1,50.96340102808408,0,21.18592442007707,Other,Commercial associate,202500.0,Lower secondary,House / apartment,1,1,Married,0,2,5,0,0,0,0
5010160,1,60.55428927356482,0,4.438147258328371,Security staff,Working,252000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,29,0,1,1,0
5010165,0,50.654017536294376,0,5.108934475040555,Medicine staff,State servant,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,11,0,0,0,1
5010172,0,58.31741924885521,0,1.2703888512426675,Laborers,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,57,0,0,0,0
5010174,1,24.15929142966659,0,2.023313278164507,Laborers,Working,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,0,0,0,1,0
5010175,1,50.31177916042081,0,11.690862919840928,Other,Commercial associate,225000.0,Secondary / secondary special,House / apartment,1,1,Civil marriage,2,4,38,1,1,1,0
5010182,1,45.98862399638596,0,18.023641827005346,Laborers,Working,247500.0,Secondary / secondary special,House / apartment,0,0,Single / not married,1,2,37,0,1,0,0
5010188,0,42.716825123034695,0,13.856547362368836,Sales staff,Commercial associate,76500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,58,0,1,0,0
5010192,0,63.891797915083814,1,0.0,Other,Pensioner,126000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,27,0,0,0,0
5010195,1,49.56706845451994,0,3.6058235282038646,Drivers,Working,360000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,27,0,0,0,0
5010196,0,63.51944256213338,1,0.0,Other,Pensioner,135000.0,Higher education,House / apartment,0,1,Single / not married,0,1,37,0,1,0,0
5010198,1,27.327049836752295,0,5.108934475040555,Laborers,Working,135000.0,Lower secondary,With parents,1,1,Married,0,2,22,0,0,1,0
5010208,0,37.68455204418982,0,10.940676399926076,Core staff,Commercial associate,135000.0,Higher education,House / apartment,0,1,Married,0,2,12,0,0,1,0
5010210,1,51.946309643592954,0,2.940512125505657,Other,Commercial associate,202500.0,Higher education,House / apartment,1,1,Married,0,2,10,1,0,0,0
5010215,0,48.000985646522516,0,22.023723964215556,Medicine staff,State servant,90000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,45,0,0,0,0
5010228,1,59.06212995475609,0,5.941258205165061,Secretaries,Commercial associate,315000.0,Incomplete higher,House / apartment,1,1,Married,0,2,35,0,0,0,0
5010234,1,45.19463096435929,0,11.857875247267227,Drivers,Working,225000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,34,0,0,0,0
5010241,1,55.15513665578349,0,2.8556370082890132,Laborers,Working,225000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,17,0,0,0,0
5010253,0,53.97509873577144,0,22.856047694340063,Managers,State servant,247500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,30,0,0,0,0
5010256,0,40.20890230463322,0,9.856465225158628,Cooking staff,Working,67500.0,Secondary / secondary special,House / apartment,1,1,Civil marriage,1,3,4,1,0,0,0
5010258,1,37.75573762637152,0,15.439057612408194,Other,Working,562500.0,Incomplete higher,House / apartment,0,1,Married,1,3,23,1,1,0,0
5010283,0,55.81771015147471,1,0.0,Other,Pensioner,126000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,5,0,0,1,0
5010293,0,27.422876581996892,0,3.1869237561346226,Sales staff,Working,99000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,5,1,0,0,0
5010296,0,40.844096730254556,0,5.108934475040555,Sales staff,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,39,0,0,0,1
5010302,0,55.39607247239847,0,17.02430576945454,Other,Commercial associate,189000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,17,1,1,0,0
5010305,0,64.10261675462193,1,0.0,Other,Pensioner,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,35,0,0,0,0
5010309,0,41.36703696858936,0,5.355346105669521,Core staff,Commercial associate,112500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,23,0,0,0,0
5010317,1,25.9909512173419,0,0.355927910908506,Cooking staff,Commercial associate,135000.0,Higher education,House / apartment,0,0,Married,0,2,45,0,0,1,0
5010322,0,62.6077195288062,1,0.0,Other,Pensioner,216000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,38,0,0,0,0
5010346,0,54.82111200093089,0,5.185595871236234,Managers,Commercial associate,328500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,12,0,0,1,0
5010348,0,22.47547862036866,0,2.603749563646071,Sales staff,Working,126000.0,Secondary / secondary special,With parents,0,0,Single / not married,0,1,4,0,0,0,0
5010351,1,28.997173111015282,0,3.2717988733512664,Drivers,State servant,180000.0,Incomplete higher,With parents,1,0,Married,1,3,29,0,0,0,0
5010356,0,35.97883597883598,0,3.6058235282038646,Accountants,State servant,310500.0,Higher education,House / apartment,0,1,Single / not married,0,1,12,0,0,1,0
5010358,0,39.056243454691064,0,20.186588362526265,Laborers,Commercial associate,126000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,11,1,1,0,0
5010360,0,40.60863672765355,0,20.27146347974291,Other,Working,67500.0,Secondary / secondary special,House / apartment,0,1,Separated,2,3,33,1,0,0,1
5010361,1,33.90350246753869,0,5.52235843309582,Drivers,Commercial associate,90000.0,Secondary / secondary special,House / apartment,1,0,Single / not married,0,1,53,1,1,0,0
5010365,0,26.831488668487374,0,5.774245877738762,Medicine staff,Working,157500.0,Higher education,House / apartment,1,1,Separated,1,2,33,0,0,1,0
5010371,0,65.07457374210284,1,0.0,Other,Pensioner,270000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,4,0,0,0,0
5010385,0,37.668124602147884,0,6.940594262715867,Managers,Commercial associate,540000.0,Higher education,House / apartment,1,1,Married,0,2,8,0,0,1,0
5010394,0,38.73590833487341,0,4.356010048118716,High skill tech staff,Working,225000.0,Higher education,House / apartment,1,1,Married,1,3,26,1,1,0,0
5010402,0,59.83421973072684,1,0.0,Other,Pensioner,202500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,28,0,0,0,1
5010414,1,36.75640156882071,0,8.605241722964879,Drivers,Working,270000.0,Secondary / secondary special,House / apartment,1,0,Separated,1,2,17,0,0,0,0
5010420,0,42.916692334544855,0,0.7748276829777476,Medicine staff,Working,67500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,30,0,0,1,1
5010431,0,30.409933126621354,0,0.355927910908506,Sales staff,Working,180000.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,7,0,0,0,0
5010434,0,58.91428297637871,1,0.0,Other,Pensioner,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,26,0,0,0,0
5010447,0,62.862344880456135,1,0.0,Other,Pensioner,202500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,6,0,0,0,0
5010453,0,36.26905412157676,0,15.94283250169408,Core staff,Working,157500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,44,1,0,0,0
5010456,0,51.35218382307645,0,10.688788955283133,Core staff,Student,171000.0,Higher education,House / apartment,0,1,Married,0,2,39,0,0,1,0
5010465,0,34.55786224220894,0,1.8563009507382082,Sales staff,Working,157500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,24,0,1,0,0
5010468,1,32.6139482672471,0,6.023395415374717,High skill tech staff,State servant,675000.0,Higher education,House / apartment,1,1,Married,0,2,31,0,0,0,1
5010473,1,35.8309890004586,0,0.8569648931874029,Other,Commercial associate,135000.0,Higher education,House / apartment,1,1,Civil marriage,0,2,58,0,0,0,0
5010480,1,37.79133041746237,0,0.4380651211181612,Other,Working,315000.0,Higher education,House / apartment,1,1,Married,2,4,8,1,1,0,0
5010485,1,54.7225473486793,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,36,0,0,0,0
5010491,0,37.695503672217775,0,12.775074094608376,Secretaries,State servant,270000.0,Higher education,House / apartment,1,0,Married,2,4,14,0,0,0,1
5010496,1,27.97593379740857,0,0.8569648931874029,Other,Working,202500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,43,1,0,0,0
5010501,0,38.905658569306695,0,0.9418400104040466,Sales staff,Working,90000.0,Secondary / secondary special,Rented apartment,0,0,Separated,1,2,12,0,0,1,0
5010503,0,47.45888005913879,0,6.855719145499223,Sales staff,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Single / not married,0,1,53,0,0,0,0
5010507,0,37.86525390665106,0,11.605987802624284,Laborers,Commercial associate,157500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,4,0,0,0,0
5010515,1,27.524179141255466,0,4.523022375545015,Sales staff,Working,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,40,0,0,1,0
5010518,1,50.585569861119666,0,7.187005893344832,Managers,Working,450000.0,Higher education,Office apartment,1,1,Married,1,3,39,0,0,0,0
5010531,0,55.757476197320955,1,0.0,Other,Pensioner,76500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,46,0,0,0,0
5010534,1,57.98887040801659,0,3.942586090063451,Security staff,Working,90000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,5,0,0,0,0
5010535,0,38.13356879333593,0,8.356092185328926,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,1,0,Married,2,4,52,0,0,0,1
5010542,0,49.78610101507902,0,8.271217068112282,Laborers,Commercial associate,315000.0,Secondary / secondary special,House / apartment,1,1,Separated,0,1,46,0,1,1,0
5010556,1,43.18774512823672,0,7.942668227273661,High skill tech staff,Commercial associate,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,58,0,1,0,0
5010564,0,27.77606658589841,0,4.60515958575467,Sales staff,Working,121500.0,Higher education,House / apartment,1,1,Married,0,2,12,0,0,1,0
5010574,1,30.993107319109907,0,4.356010048118716,Drivers,Working,247500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,32,0,0,1,0
