,Gender,Age,UnemployedStatus,YearsOfEmployed,OccupationType,IncomeType,TotalIncome,EducationLevel,HousingType,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email
6325,0,30.138880332929492,0,3.518210503980232,15,4,135000.0,1,2,1,0,0,2,4,41,1,1,0
5074,1,42.99061582373355,0,6.612045421877246,4,4,157500.0,4,1,1,1,1,0,2,60,0,0,0
5378,1,40.181523234563336,0,2.595535842625105,12,0,450000.0,1,1,1,1,1,1,3,17,0,1,1
7892,0,35.97883597883598,0,3.345722362539956,11,4,202500.0,4,1,1,1,1,2,4,51,0,0,0
5957,0,37.43814041356085,0,12.295940368385388,8,4,103500.0,4,5,0,0,1,3,5,7,0,0,0
5928,0,57.58366017098229,0,4.547663538607911,17,0,171000.0,4,1,0,1,1,0,2,36,0,0,1
7800,1,32.279923612394505,0,3.345722362539956,8,4,144000.0,4,1,1,1,1,1,3,23,0,0,0
6167,0,31.825431049234414,0,2.5982737496320936,15,4,49500.0,4,1,0,0,1,0,2,7,1,1,0
8929,0,27.012190530948615,0,7.072013799051315,11,0,81000.0,4,1,0,1,3,0,1,28,0,0,0
706,0,46.2651526040918,0,15.392513193289389,12,4,144000.0,4,1,0,1,1,0,2,56,0,0,0
5541,0,55.2947699131399,1,0.0,12,1,121500.0,1,1,0,0,2,0,1,14,0,0,0
7303,0,53.34538012416408,0,15.113246678576562,3,4,171000.0,1,1,0,1,2,0,1,3,0,0,1
1637,1,31.7569833740597,0,1.9658172310177484,8,4,135000.0,1,5,0,0,3,0,1,6,0,1,0
2832,0,58.11755203734505,0,2.269724908793473,8,4,202500.0,1,1,1,1,1,0,2,41,0,0,0
483,0,60.00944577917411,1,0.0,12,1,225000.0,4,1,1,1,4,0,1,54,0,0,1
645,0,30.623489873166456,0,3.846759344818853,11,4,76500.0,4,1,0,1,1,1,3,14,0,0,1
3565,0,39.965228581011246,0,9.161036845383546,13,0,225000.0,4,2,1,1,1,0,2,45,0,0,0
111,0,53.94224385168758,0,27.02314215897657,12,4,157500.0,4,1,0,0,1,0,2,28,1,1,0
6858,1,44.258266767969225,0,2.3217451419262543,8,4,180000.0,4,1,0,1,1,0,2,43,1,0,0
4436,0,49.99691985461714,0,21.38579163158723,3,2,441000.0,1,1,0,0,1,0,2,9,0,0,0
2856,0,55.70271805718119,1,0.0,12,1,141750.0,1,1,0,1,1,0,2,21,0,1,0
6259,1,35.65576295201134,0,16.761466696783643,8,4,270000.0,4,1,1,0,0,0,2,11,0,0,0
6118,1,50.8401952127696,0,14.754580860661067,3,4,292500.0,4,1,1,1,1,1,3,15,1,0,0
4000,0,48.844261004674976,0,5.456648664928095,6,0,135000.0,4,1,1,1,1,0,2,41,0,1,1
9149,0,34.70297131357933,0,5.963161461220969,3,4,112500.0,4,1,0,1,1,1,3,47,0,0,0
5881,0,54.2461515294633,1,0.0,12,1,60750.0,1,1,0,1,1,0,2,33,0,1,0
8074,0,44.46634770050035,0,24.263331895932154,4,4,171000.0,4,3,0,0,2,0,1,60,1,0,0
3144,0,38.39640786600683,0,1.0102876855787593,12,4,90000.0,4,1,0,1,1,1,3,31,0,1,0
4443,0,24.997090973805076,0,3.8056907397140254,3,0,315000.0,2,1,1,1,3,0,1,56,0,1,0
1126,0,29.632367536636618,0,4.0876951614338415,15,4,112500.0,4,1,0,0,1,0,2,54,1,0,0
7722,0,60.84998323031958,1,0.0,12,1,90000.0,4,1,0,1,1,0,2,27,0,0,0
9248,1,46.711431446230925,0,1.2649130372286905,8,0,270000.0,4,1,0,1,1,0,2,57,0,0,0
6360,0,43.34106792062808,0,22.25918396681657,8,4,112500.0,4,1,0,1,1,0,2,26,0,0,0
3104,1,55.292032006132914,1,0.0,12,1,202500.0,1,1,1,0,1,0,2,18,0,0,0
4351,0,59.519360424923164,1,0.0,12,1,157500.0,3,1,1,1,1,0,2,7,0,0,0
1493,1,47.69981587575378,0,5.555213317179682,8,0,135000.0,1,1,1,0,1,0,2,4,0,1,1
2119,1,36.255364586541816,0,11.605987802624284,10,0,616500.0,1,1,0,1,1,1,3,50,0,0,0
954,0,58.25170948068749,0,3.0883591038830365,0,0,202500.0,4,2,1,0,1,0,2,7,0,1,0
5443,1,55.05109618951792,0,22.012772336187602,8,4,180000.0,4,1,1,1,1,0,2,47,1,0,0
763,0,62.6077195288062,1,0.0,12,1,81000.0,4,1,0,1,1,0,2,1,0,0,0
1764,0,39.40943345859258,0,14.554713649150907,8,4,441000.0,4,1,1,0,1,0,2,2,1,0,0
4009,1,29.00538683203625,0,5.793411226787682,17,0,112500.0,4,1,0,1,3,0,1,44,0,0,1
8178,0,63.45373279396565,1,0.0,12,1,135000.0,4,1,0,1,4,0,1,51,0,0,0
4201,0,36.7837806388906,0,3.5510653880640946,12,4,180000.0,1,5,1,1,0,1,3,35,0,0,0
7310,0,50.55545288404279,0,14.609471789290676,8,4,90000.0,4,1,0,1,1,0,2,22,0,0,0
4836,1,36.13489667823432,0,10.102876855787594,3,4,225000.0,1,1,0,1,1,1,3,7,0,0,0
7978,0,33.21902571579156,0,1.262175130221702,0,4,90000.0,1,1,0,0,3,0,1,0,1,0,0
2511,1,34.448345961929405,0,5.032273078844877,4,4,180000.0,4,1,0,1,1,3,5,14,1,1,0
5365,0,37.481946925672666,0,0.3641416319294715,11,0,292500.0,4,1,1,1,1,1,3,5,0,0,1
389,1,34.568813870236895,0,14.497217602004147,8,4,135000.0,4,1,0,1,3,0,1,18,0,0,0
716,0,35.792658302360756,0,12.391767113629985,11,4,112500.0,4,1,0,1,1,3,5,26,1,1,0
406,0,35.3299520181797,0,11.764786409029616,8,4,225000.0,1,1,0,0,2,0,1,27,0,1,0
6405,1,30.464691266761125,0,11.679911291812973,12,4,162000.0,4,1,0,1,1,2,4,32,0,0,0
5641,1,54.80742246589595,0,5.013107729795958,17,4,54000.0,4,1,0,1,3,0,1,12,0,0,0
4361,1,57.430337378590934,0,2.2615111877725074,4,4,225000.0,2,1,1,1,1,0,2,15,0,1,0
7961,1,27.99509914645749,0,3.7673600416161865,8,4,247500.0,4,1,0,0,3,0,1,5,1,0,0
7277,1,25.50360377009795,0,5.013107729795958,15,4,211500.0,4,1,0,1,1,0,2,18,0,1,0
6710,0,46.41847539648316,0,8.764040329370212,15,0,90000.0,4,1,1,1,1,0,2,46,1,1,0
2783,0,30.8753773178094,0,3.1759721281066686,1,0,81000.0,4,5,0,0,1,2,4,10,0,0,0
5306,1,54.93336618821741,0,9.930388714347316,10,4,180000.0,4,1,0,1,1,0,2,50,0,0,0
8845,1,64.9185130427045,0,20.517875110371875,8,4,337500.0,1,1,1,1,1,0,2,7,0,0,0
6802,1,47.41507354702697,0,1.5113246678576562,8,4,315000.0,1,1,1,1,1,1,3,37,0,1,0
7657,1,35.65302504500435,0,4.380651211181612,8,4,112500.0,4,1,1,1,1,2,4,38,0,0,0
9388,0,35.05889922448784,0,3.542851667043129,15,0,135000.0,4,1,0,1,1,2,4,4,0,0,0
3291,0,39.39574392355764,0,2.5380397954783467,12,0,225000.0,1,1,1,0,3,1,2,43,0,0,0
1804,0,41.33144417749851,0,2.7214795649465766,8,0,99000.0,4,1,0,0,1,1,3,58,1,0,0
6127,1,57.230470167080775,0,0.8432753581524604,8,0,189000.0,4,1,0,1,1,0,2,42,0,0,0
8695,1,44.19803281381548,0,23.214713512255557,13,0,351000.0,4,1,1,0,1,1,3,22,0,0,0
4971,0,40.44162440022725,0,16.211147388378954,12,4,162000.0,1,1,0,1,1,0,2,7,0,1,0
724,1,23.97858956720535,0,0.8104204740685983,6,2,135000.0,2,1,0,1,3,0,1,18,0,0,0
6511,0,27.433828210024846,0,4.345058420090761,15,4,126000.0,4,1,0,1,1,2,4,31,1,1,0
4521,1,51.412417777230196,0,4.887164007474486,12,4,157500.0,4,1,1,1,0,0,2,30,0,0,0
5260,0,32.498956172953584,0,4.098646789461796,15,4,112500.0,4,1,1,0,1,2,4,11,1,1,0
5058,0,62.147751151632136,0,7.614119386435039,11,0,135000.0,4,1,0,1,1,0,2,46,1,1,0
4010,0,57.28796621422753,0,2.874802357337933,1,0,225000.0,4,1,0,1,4,0,1,2,0,0,0
9028,1,37.632531811057035,0,1.7029781583468517,8,4,202500.0,4,5,1,0,2,1,2,25,1,0,0
5609,0,56.715743649766935,0,3.0226493357153124,8,4,270000.0,4,1,1,1,0,0,2,58,1,1,0
6071,1,34.431918519887475,0,9.158298938376557,17,4,90000.0,4,1,0,0,0,0,2,31,0,0,0
127,0,46.74702423732178,0,2.1848497915768292,0,4,315000.0,4,1,1,0,1,0,2,23,0,0,0
2964,1,36.33476388974449,0,4.295776093964968,12,0,225000.0,1,1,1,0,1,0,2,37,0,0,0
968,0,64.08618931258,1,0.0,12,1,121500.0,4,1,0,1,1,0,2,7,0,0,0
9307,1,62.8240141823583,1,0.0,12,1,225000.0,4,1,0,1,1,0,2,1,0,0,0
1333,1,42.16103000061603,0,17.946980430809667,10,2,315000.0,4,4,1,0,1,1,3,33,0,0,0
8747,1,40.165095792521406,0,19.047619047619047,12,0,292500.0,4,1,1,0,1,2,4,15,0,1,0
5184,0,30.179948938034318,0,7.260929382533522,8,0,121500.0,4,1,1,0,1,2,4,4,1,0,0
3742,0,57.70412807928979,1,0.0,12,1,292500.0,4,1,0,1,1,0,2,6,0,0,0
8546,0,47.89420727324996,0,10.113828483815547,11,2,112500.0,4,1,0,1,1,0,2,39,0,0,1
3594,0,40.564830215541726,0,4.577780515684784,3,4,225000.0,1,1,1,1,2,1,2,0,0,0,0
4465,1,51.53836149955167,0,2.299841885870346,8,0,225000.0,4,1,1,1,1,1,3,18,0,0,0
6901,0,60.83629369528464,1,0.0,12,1,39600.0,4,1,0,1,1,0,2,48,0,0,0
8595,1,37.49563646070761,0,2.88027817135191,8,4,180000.0,4,1,0,1,3,0,1,48,0,1,0
4064,1,32.132076634017125,0,3.2060891051835423,12,4,139500.0,4,1,1,1,1,2,4,41,0,0,0
2619,1,60.86641067236151,1,0.0,12,1,225000.0,4,1,1,1,1,0,2,15,0,0,0
4461,0,59.782199497594064,0,1.8042807176054265,12,0,126000.0,4,1,0,1,1,0,2,22,0,1,0
6681,1,65.97260724039508,1,0.0,12,1,135000.0,1,1,1,0,2,0,1,39,0,0,0
9050,0,57.925898546855855,1,0.0,12,1,49500.0,1,2,0,0,1,0,2,11,0,0,0
351,0,60.989616487675995,1,0.0,12,1,54000.0,3,1,0,1,1,0,2,12,0,0,0
2276,1,61.50981881900381,1,0.0,12,1,85500.0,4,1,1,1,1,0,2,22,0,0,0
7404,1,52.359733601648216,0,13.864761083389803,8,4,225000.0,4,1,0,0,1,0,2,17,0,1,0
5520,0,50.30356543939985,0,8.03575706551127,12,4,540000.0,1,1,0,1,1,0,2,15,0,0,1
7287,0,63.82608814691609,1,0.0,12,1,90000.0,4,1,0,0,1,0,2,25,0,1,0
7935,0,62.498203248526664,1,0.0,12,1,135000.0,4,2,0,0,4,0,1,44,0,0,0
4844,1,39.1192153158518,0,2.4038823521359096,8,0,157500.0,4,1,0,1,3,0,1,7,0,0,0
3667,1,25.459797257986132,0,3.496307247924324,4,4,135000.0,1,1,1,0,3,0,1,2,1,1,0
3671,1,32.14302826204508,0,4.243755860832187,12,4,90000.0,4,1,1,0,1,2,4,2,1,0,1
6318,1,37.82966111556021,0,5.180120057222257,8,4,211500.0,4,1,1,0,1,5,7,23,1,0,0
9451,1,39.37657857450871,0,1.5414416449345298,8,4,180000.0,4,1,1,1,1,2,4,5,0,0,0
7222,1,55.58225014887369,1,0.0,12,1,315000.0,4,1,0,1,3,0,1,4,0,0,0
3863,0,58.79929088208519,1,0.0,12,1,108000.0,4,1,0,1,2,0,1,9,0,0,0
2142,0,39.67501043827046,0,5.352608198662533,15,4,112500.0,4,1,0,1,4,0,1,37,0,0,0
1226,0,64.35998001327884,1,0.0,12,1,180000.0,4,1,0,1,1,0,2,51,0,1,0
2991,0,23.384463746688844,0,1.5469174589485069,6,0,90000.0,4,2,0,0,3,0,1,19,0,0,0
4002,0,65.515376770228,1,0.0,12,1,135000.0,4,1,0,1,3,0,1,37,0,1,0
5144,0,40.06926904727681,0,8.172652415860695,15,0,112500.0,1,2,0,1,1,0,2,33,1,0,1
9298,0,63.33326488565816,1,0.0,12,1,247500.0,4,1,0,1,1,0,2,21,0,0,0
7263,0,52.110584064012265,0,9.678501269704375,15,0,360000.0,4,1,1,1,1,0,2,32,0,0,0
3441,1,49.04960403019911,0,9.215794985523317,4,4,225000.0,4,1,1,1,1,0,2,22,0,0,0
399,1,44.73192468017824,0,12.742219210524514,10,4,675000.0,1,1,1,1,1,1,3,53,1,1,0
6612,1,38.207492282524626,0,5.1773821502152675,4,0,270000.0,1,1,1,1,1,2,4,35,0,0,0
1046,1,37.19446668993888,0,13.421220148257664,8,2,207000.0,4,1,1,1,3,0,1,49,0,0,0
5985,0,43.04537396387332,0,8.876294516656742,13,4,180000.0,4,1,0,1,1,0,2,37,1,1,0
6292,1,51.07565521537061,0,8.761302422363224,6,4,405000.0,1,1,1,0,1,0,2,55,1,1,0
1211,0,31.140954297487283,0,2.0835472323182542,6,4,126000.0,1,1,0,1,1,0,2,13,0,0,0
8366,1,54.90324921114054,1,0.0,12,1,162000.0,1,1,1,0,1,0,2,43,0,0,0
8651,0,26.283907267089674,0,1.8782042067941163,3,0,90000.0,1,1,0,1,1,1,3,1,1,1,0
5224,0,56.4145738789982,1,0.0,12,1,112500.0,4,1,0,0,2,0,1,5,0,0,0
7026,0,35.943243187745125,0,5.5962819222845095,8,0,135000.0,1,1,0,0,1,0,2,10,0,0,0
3947,1,25.04363539292388,0,0.5421055873837245,17,0,180000.0,4,1,0,1,3,0,1,12,0,0,0
8490,0,37.216369945994785,0,12.865425025838997,8,4,90000.0,4,1,0,1,2,2,3,8,1,1,0
1922,0,43.494390713019435,0,13.30075223995017,12,4,315000.0,1,1,1,0,1,0,2,43,0,0,0
6541,1,47.1467586603421,0,11.26374942675072,8,4,157500.0,4,1,1,1,1,0,2,47,0,0,0
5474,1,67.29775423177752,1,0.0,12,1,135000.0,4,1,1,1,1,0,2,8,0,0,0
61,0,35.360068995256576,0,8.690116840181522,15,4,157500.0,4,1,0,0,1,0,2,12,0,1,0
796,0,43.61759652833391,0,12.057742458777387,3,4,119250.0,4,1,0,1,1,1,3,23,1,1,0
8959,1,35.58731527683662,0,2.5325639814643695,8,4,112500.0,4,1,1,1,1,2,4,25,0,0,0
754,0,30.670034292285262,0,3.477141898875405,3,0,225000.0,1,1,1,1,3,0,1,33,1,0,0
6209,0,41.91461836998706,0,14.179620389193481,3,4,202500.0,1,1,0,0,0,0,2,27,1,1,0
3681,0,54.73897479072123,0,0.49556116826491986,15,4,90000.0,4,1,0,0,1,0,2,11,0,1,0
3145,1,46.91951237876206,0,1.6810749022909437,8,4,135000.0,4,1,0,1,3,0,1,11,0,0,0
4040,1,24.76710678521804,0,3.290964222400186,12,4,180000.0,4,5,0,0,3,0,1,3,1,1,1
6216,1,47.47530750118072,0,9.845513597130672,10,4,157500.0,4,1,0,0,1,0,2,3,0,1,0
8208,0,27.55977193234632,0,8.284906603147224,6,2,135000.0,4,1,0,1,3,0,1,9,1,1,0
8899,0,42.75789372813952,0,13.952374107613435,12,4,67500.0,4,1,0,1,1,2,4,53,1,1,0
3380,0,59.22092856116142,0,7.036421007960464,15,0,225000.0,1,1,0,0,1,0,2,55,0,0,0
3811,1,67.94937609944078,1,0.0,12,1,157500.0,1,1,1,1,1,0,2,51,0,0,0
5012,0,26.27569354606871,0,1.796066996584461,3,4,112500.0,1,5,0,1,1,1,3,15,0,0,0
2939,0,40.975516266590006,0,0.4654441911880463,12,4,153000.0,4,1,1,1,1,0,2,54,0,0,0
7096,0,31.880189189374182,0,1.7385709494377024,15,0,90000.0,4,5,0,1,1,1,3,3,0,0,0
8350,0,33.271045948924346,0,1.0376667556486443,8,4,90000.0,4,1,0,1,1,0,2,3,1,0,0
3125,0,40.29377742184987,0,4.0959088824548076,12,4,157500.0,4,1,0,1,3,2,3,50,0,0,0
2079,0,45.189155150345314,0,22.935446997542726,8,4,135000.0,4,1,1,1,0,0,2,31,0,0,0
4604,0,38.56068228642614,0,8.887246144684696,8,4,270000.0,4,1,1,1,1,1,3,46,0,0,0
2269,0,64.6091295509148,1,0.0,12,1,148500.0,4,1,0,1,1,0,2,10,0,0,0
4885,0,61.471488120905974,1,0.0,12,1,67500.0,4,1,0,1,3,0,1,43,0,0,0
1691,1,29.925323586384387,0,2.1273537444300703,3,4,225000.0,4,1,0,1,1,1,3,43,0,0,0
6045,0,33.96099851468545,0,4.213638883755313,10,0,81000.0,1,1,0,1,1,2,4,16,0,0,0
4829,0,31.03965173822871,0,3.2745367803582552,6,0,157500.0,2,1,1,1,1,0,2,15,0,0,0
4124,0,37.651697160105954,0,0.4572304701670808,10,2,270000.0,1,1,0,1,1,0,2,35,1,1,0
8513,0,47.72719494582366,0,6.617521235891223,12,4,121500.0,4,1,0,1,4,0,1,18,1,1,0
8039,0,26.34140331423643,0,4.84335749536267,11,2,157500.0,4,5,0,0,3,0,1,40,0,0,0
1181,0,32.11838709898218,0,10.338336858388605,12,4,112500.0,4,1,1,0,1,3,5,22,1,1,0
884,0,46.91403656474808,0,0.2546253516499312,12,4,189000.0,4,1,0,1,2,0,1,41,1,1,0
3263,1,46.807258191475526,0,25.287309116545856,4,4,90000.0,4,1,1,0,3,0,1,38,0,0,0
7079,0,59.52209833193015,1,0.0,12,1,45000.0,4,1,0,1,1,0,2,31,0,0,0
4589,0,43.95162118318651,0,5.215712848313107,3,0,450000.0,4,1,1,1,3,0,1,14,0,0,0
9638,1,67.38262934899416,1,0.0,12,1,99000.0,1,1,0,1,2,0,1,37,0,0,0
5204,0,58.51728646036537,1,0.0,12,1,94500.0,1,1,0,0,1,0,2,42,0,1,0
6400,0,53.29883570504528,0,7.512816827176465,10,4,67500.0,1,1,0,1,1,0,2,2,0,0,0
6896,1,49.673846827792495,0,28.575535431939052,8,4,360000.0,4,1,0,1,1,0,2,24,1,0,0
3904,0,25.963572147272018,0,2.124615837423082,3,4,139500.0,4,1,0,0,3,0,1,45,0,0,1
8648,0,65.28265467463397,0,5.878286344004326,0,4,126000.0,4,1,0,1,1,0,2,19,0,1,0
2091,0,48.299417510284265,1,0.0,12,1,112500.0,4,1,1,1,1,0,2,16,0,0,0
1806,1,40.02546253516499,0,8.049446600546212,8,2,202500.0,4,1,1,1,1,1,3,21,1,0,0
6350,1,30.47290498778209,0,8.846177539579868,4,0,157500.0,4,1,1,0,1,0,2,18,0,0,0
7354,1,30.34148545144664,0,1.029453034627679,3,2,270000.0,1,1,0,1,1,1,3,34,0,0,0
1950,0,64.99517443890018,1,0.0,12,1,202500.0,1,1,1,1,4,0,1,47,0,0,0
914,0,35.327214111172715,0,8.005640088434395,0,4,144000.0,1,1,1,1,1,1,3,58,0,0,0
2724,1,34.45655968295037,0,1.0048118715647822,15,4,157500.0,4,1,0,1,1,1,3,2,0,0,0
6660,1,45.63817189949143,0,1.2594372232147135,10,4,450000.0,4,1,0,1,0,0,2,23,0,0,1
2673,1,40.78386277610081,0,14.83945597787771,4,0,270000.0,4,1,0,1,1,0,2,26,0,0,1
3468,0,56.82525993004648,1,0.0,12,1,135000.0,4,1,0,1,1,0,2,15,0,0,0
9413,0,51.743704525075806,0,23.37625002566788,10,4,360000.0,1,1,0,1,2,0,1,21,0,1,0
4534,0,58.89511762732979,1,0.0,12,1,270000.0,4,1,0,1,1,0,2,56,0,1,0
1870,0,67.98496889053163,1,0.0,12,1,103500.0,4,1,0,1,1,0,2,42,0,0,0
6131,0,33.73649014011239,0,10.176800344976282,3,4,225000.0,1,1,1,1,1,0,2,37,0,0,0
1590,0,49.640991943708634,0,1.689288623311909,8,4,94500.0,4,1,0,1,1,0,2,18,0,0,0
2800,1,66.70910422527498,1,0.0,12,1,108000.0,4,1,0,1,1,0,2,60,0,0,0
8856,0,54.72528525568629,0,8.846177539579868,12,2,121500.0,4,1,1,1,1,0,2,36,1,0,0
3396,0,22.891640485430912,0,1.5441795519415182,8,0,112500.0,4,1,0,1,0,0,2,16,1,1,0
8112,0,27.598102630444156,0,2.012361650136553,15,4,76500.0,4,1,0,0,1,1,3,5,1,0,0
8965,1,47.36305331389419,0,1.029453034627679,17,0,135000.0,4,1,0,1,1,2,4,53,0,0,0
5967,0,42.41291744525897,0,1.3799051315222077,8,0,135000.0,4,1,0,1,1,0,2,14,0,0,0
7945,0,52.02570894679562,0,1.9274865329199093,12,4,112500.0,4,3,0,0,1,0,2,20,0,1,0
2825,0,39.206828340075425,0,2.269724908793473,6,0,202500.0,4,2,1,0,1,0,2,6,0,0,0
802,1,43.86948397297686,0,2.6420802617439096,4,4,112500.0,1,1,1,1,1,1,3,49,0,1,0
7369,0,35.343641553214646,0,1.5277521098995872,6,4,112500.0,4,1,0,1,1,0,2,19,0,0,0
917,0,40.515547889415934,0,17.33916507525822,12,4,108000.0,1,1,1,1,2,1,2,49,0,0,0
1215,0,32.09374593591929,0,10.001574296529018,11,4,180000.0,4,1,0,1,3,1,2,17,0,0,0
9416,0,63.61526930737797,1,0.0,12,1,99000.0,4,1,0,1,1,0,2,45,0,0,0
7420,0,36.81389761596747,0,7.447107059008741,15,4,202500.0,4,1,0,0,1,2,4,31,0,0,0
6199,1,45.51496608417695,0,11.09947500633141,8,4,135000.0,4,1,1,0,1,0,2,34,0,0,0
4562,0,50.48426730186109,0,7.551147525274304,8,4,180000.0,4,1,0,1,1,0,2,39,0,0,0
2167,0,49.80800427113493,0,1.4839455977877711,10,0,189000.0,1,1,0,0,4,1,2,31,0,1,0
2317,0,27.81713519100324,0,5.097982847012601,15,0,90000.0,4,1,0,1,1,0,2,16,0,0,0
5559,1,36.926151803254,0,2.932298404484692,8,4,180000.0,4,1,0,1,0,0,2,17,0,0,1
6104,0,57.87114040671609,1,0.0,12,1,225000.0,1,1,0,1,1,0,2,10,0,0,0
2864,0,28.32091008028912,0,6.93511844870189,8,4,112500.0,4,1,0,0,1,0,2,52,0,0,0
1964,0,36.56748598533851,0,1.3196711773684606,18,4,157500.0,4,1,0,1,2,0,1,4,1,1,0
3555,0,44.770255378276076,0,10.327385230360651,0,0,135000.0,1,1,0,1,2,1,2,55,0,0,0
1438,0,55.209894795923255,0,17.97435950087955,3,0,180000.0,1,1,1,1,1,0,2,39,0,0,0
117,0,44.08030281251497,0,13.52252270751624,3,4,202500.0,1,1,0,0,1,0,2,11,0,1,0
5094,0,59.62613879819572,1,0.0,12,1,153000.0,4,1,0,1,2,0,1,42,0,1,0
2614,1,37.07947459564536,0,3.630464691266761,4,0,157500.0,1,1,1,1,0,0,2,26,0,0,0
9405,0,27.989623332443514,0,2.1218779304160935,8,2,63000.0,4,1,0,1,1,1,3,34,0,0,0
7235,0,40.975516266590006,0,21.68696140235597,10,4,153000.0,1,1,0,1,2,0,1,30,0,0,1
9187,0,63.44825697995167,0,6.445033094450947,15,0,315000.0,4,1,0,1,1,0,2,5,0,0,0
8767,0,43.6203344353409,0,9.798969178011868,8,4,135000.0,4,1,0,0,3,0,1,18,1,0,0
2703,1,52.18450755320095,0,1.089686988781426,8,4,202500.0,4,1,1,1,1,1,3,40,1,1,0
2713,0,54.93610409522441,0,0.8377995441384833,8,4,99000.0,4,1,0,1,1,0,2,13,0,1,0
2114,0,42.8591962873981,0,1.5195383888786218,10,0,171000.0,4,1,1,1,1,0,2,5,0,0,0
8714,0,24.548074224658958,0,2.8775402643449213,15,0,135000.0,1,1,1,0,3,0,1,25,0,0,0
204,1,63.853467216985976,1,0.0,12,1,157500.0,4,1,1,1,1,0,2,11,0,0,0
2616,1,34.65642689446053,0,14.713512255556239,8,0,202500.0,1,1,1,1,1,0,2,21,0,0,1
9683,0,49.91752055141447,0,0.7584002409358166,10,4,157500.0,4,1,0,0,1,0,2,47,0,0,0
7487,1,63.82882605392308,1,0.0,12,1,315000.0,1,1,1,1,1,0,2,36,0,0,0
6253,0,40.28830160783589,0,7.266405196547499,17,4,153000.0,4,1,0,0,1,0,2,15,1,0,0
9279,1,54.70064409262339,1,0.0,12,1,180000.0,4,1,1,1,0,0,2,54,0,0,0
4522,1,36.34023970375846,0,2.803616775156232,4,4,157500.0,4,2,0,1,0,1,3,6,0,0,0
9285,0,53.701308035072586,0,7.879696366112925,10,0,180000.0,1,1,0,1,1,1,3,40,0,0,0
6201,0,29.350363114916803,0,0.350452096894529,15,4,112500.0,4,1,0,0,1,2,4,58,1,0,0
1040,1,36.718070870722876,0,0.5065127962928739,8,4,225000.0,4,1,1,0,1,0,2,58,0,0,0
4387,1,50.97161474910504,0,8.01659171646235,10,4,225000.0,4,1,1,0,1,1,3,47,0,0,0
5279,0,60.047776477271945,0,28.01426449550641,8,4,234000.0,4,1,0,0,4,0,1,54,1,0,0
752,0,67.43191167511995,1,0.0,12,1,90000.0,4,1,0,1,4,0,1,42,0,0,0
9049,0,58.43241134314873,1,0.0,12,1,56250.0,4,1,1,0,1,0,2,48,0,0,0
4594,1,36.67426435861106,0,1.1307555938862537,12,4,135000.0,4,1,0,1,3,0,1,3,0,0,0
1161,0,42.73051465806964,0,6.672279376030993,15,0,117000.0,4,1,0,0,1,0,2,53,0,0,0
4569,1,35.48327481057106,0,5.549737503165705,4,2,148500.0,4,1,1,1,1,3,5,19,0,1,0
409,1,37.29303134219046,0,3.085621196876048,4,4,225000.0,4,1,1,1,1,1,3,26,0,0,0
1370,0,50.640328001259434,0,7.534720083232373,10,2,225000.0,1,1,1,1,2,0,1,40,0,0,0
4947,0,32.9726140851626,0,9.61279150153665,0,0,540000.0,4,1,1,1,1,4,6,5,0,0,0
3322,0,44.13506095265474,0,16.120796457148334,8,4,112500.0,4,1,0,0,1,0,2,7,0,1,0
2357,0,44.05566164945208,0,20.18111254851229,3,2,180000.0,4,1,0,1,0,0,2,43,1,0,0
7855,1,28.19496635796765,0,5.092507032998624,10,0,225000.0,1,1,1,1,1,1,3,20,1,1,0
7498,0,62.26274324592565,1,0.0,12,1,112500.0,4,1,0,1,2,0,1,5,0,0,1
1055,0,39.85845020773869,0,3.4223837587356343,6,0,337500.0,1,1,1,1,1,1,3,7,0,0,0
430,0,38.80161810304113,0,5.8344798318925095,15,4,315000.0,4,1,1,1,0,0,2,7,0,0,0
6475,0,40.27187416579396,0,3.5948719001759106,15,4,180000.0,4,5,0,1,0,0,2,28,0,0,0
9579,0,55.78485526739084,1,0.0,12,1,132750.0,4,1,0,1,2,0,1,16,0,0,0
8145,0,31.55164034853556,0,5.180120057222257,15,4,135000.0,1,1,0,0,1,1,3,31,1,1,0
4974,1,36.641409474527194,0,2.713265843925611,8,4,270000.0,4,1,0,1,2,0,1,6,1,1,0
6690,1,56.45016667008905,1,0.0,12,1,90000.0,1,1,1,1,1,0,2,56,0,0,0
3010,0,58.9389241394416,1,0.0,12,1,99000.0,4,1,1,1,0,0,2,35,0,0,0
6650,0,40.9289718474712,0,7.515554734183453,8,4,112500.0,2,1,0,1,1,2,4,10,1,0,0
2311,0,67.17181050945605,1,0.0,12,1,166500.0,1,1,0,1,2,0,1,14,0,0,0
7300,0,26.68911750412397,0,3.3621498045818874,3,2,112500.0,4,1,0,1,1,1,3,7,0,0,1
4297,0,44.3842104902907,0,3.8494972518258415,8,4,135000.0,4,1,1,1,2,0,1,47,0,0,0
4392,0,42.14734046558109,0,8.101466833678995,3,4,144000.0,4,1,1,1,1,0,2,30,0,1,0
556,0,53.25776709994045,0,3.334770734512002,15,4,90000.0,4,1,0,1,1,0,2,29,1,0,0
3716,0,34.39906363580361,0,2.2423458387235877,13,4,225000.0,4,1,1,1,0,1,3,26,1,1,0
